Loan_ID,Client_ID,Relationship_Manager,Loan_Type,Loan_Amount_EUR,Outstanding_Balance_EUR,Utilization_Rate_Pct,Interest_Rate_Pct,Origination_Date,Maturity_Date,Months_To_Maturity,Sector,Region,Credit_Rating,Days_Past_Due,Risk_Flag,KYC_Last_Review_Date,KYC_Status,Products_Used,Cross_Sell_Score
CORP0266_L2,CORP0266,RM_B,Revolving Credit,7420000.0,5151500.0,94.76,6.14,2023-12-11,2028-11-14,35,Healthcare,Île-de-France,BBB,0,Performing,2024-05-06,Valid,"FX_Hedging,Cash_Management",60
CORP0262_L1,CORP0262,RM_E,Term Loan,33300000.0,14213800.0,0.0,7.64,2025-06-28,2027-06-18,18,Financial Services,Occitanie,BBB,0,Performing,2023-11-04,Expired,"Revolving_Credit,Trade_Finance",60
CORP0111_L1,CORP0111,RM_C,Term Loan,29790000.0,16874200.0,0.0,4.03,2022-03-17,2026-02-24,2,Manufacturing,Hauts-de-France,B,0,Performing,2023-07-02,Expired,FX_Hedging,80
CORP0196_L3,CORP0196,RM_B,Term Loan,20300000.0,9134000.0,0.0,6.67,2024-04-09,2031-03-04,63,Real Estate,Île-de-France,A,0,Performing,2025-09-13,Valid,"Cash_Management,Term_Loan,Revolving_Credit",40
CORP0275_L1,CORP0275,RM_B,Term Loan,31660000.0,17781500.0,0.0,6.79,2022-02-23,2029-01-17,37,Energy,Occitanie,BB,0,Performing,2024-10-27,Valid,"Revolving_Credit,Cash_Management,FX_Hedging,Trade_Finance",20
CORP0289_L3,CORP0289,RM_E,Term Loan,21270000.0,10466900.0,0.0,6.12,2023-04-07,2027-03-17,15,Technology,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2025-09-15,Valid,Cash_Management,80
CORP0040_L2,CORP0040,RM_C,Term Loan,26810000.0,21726500.0,0.0,3.03,2023-06-01,2024-05-26,-20,Real Estate,Auvergne-Rhône-Alpes,A,0,Performing,2023-06-29,Expired,"FX_Hedging,Term_Loan,Trade_Finance,Cash_Management",20
CORP0466_L2,CORP0466,RM_E,Revolving Credit,7740000.0,6802400.0,93.46,3.83,2024-02-29,2025-02-23,-11,Manufacturing,Auvergne-Rhône-Alpes,BB,0,Performing,2023-03-10,Expired,"Term_Loan,Trade_Finance",60
CORP0488_L1,CORP0488,RM_C,Term Loan,9200000.0,7700400.0,0.0,5.44,2023-12-24,2028-11-27,35,Real Estate,Occitanie,BBB,0,Performing,2025-03-28,Valid,"FX_Hedging,Cash_Management",60
CORP0271_L2,CORP0271,RM_E,Revolving Credit,27800000.0,21252500.0,76.39,3.58,2025-06-05,2027-05-26,17,Retail,Occitanie,BBB,0,Performing,2023-10-16,Expired,"Cash_Management,Revolving_Credit",60
CORP0413_L3,CORP0413,RM_A,Revolving Credit,24100000.0,11484700.0,31.66,3.26,2025-08-23,2032-07-17,80,Manufacturing,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2023-01-26,Expired,"Term_Loan,Trade_Finance",60
CORP0194_L3,CORP0194,RM_B,Revolving Credit,3120000.0,2606000.0,70.87,5.01,2023-08-15,2030-07-09,55,Real Estate,Provence-Alpes-Côte d'Azur,BB,0,Performing,2023-05-13,Expired,"Revolving_Credit,FX_Hedging,Term_Loan,Trade_Finance",20
CORP0235_L1,CORP0235,RM_C,Revolving Credit,49320000.0,43356300.0,52.08,8.15,2022-11-18,2025-11-02,-2,Real Estate,Hauts-de-France,CCC,0,Performing,2023-04-15,Expired,"Cash_Management,Revolving_Credit,Trade_Finance,FX_Hedging",20
CORP0452_L1,CORP0452,RM_A,Revolving Credit,31960000.0,14451200.0,83.39,6.31,2023-12-26,2027-12-05,23,Real Estate,Occitanie,BBB,0,Performing,2023-04-23,Expired,"Revolving_Credit,Term_Loan",60
CORP0040_L3,CORP0040,RM_C,Term Loan,47270000.0,23590900.0,0.0,5.82,2025-05-17,2026-05-12,4,Real Estate,Auvergne-Rhône-Alpes,A,0,Performing,2023-06-29,Expired,"FX_Hedging,Term_Loan,Trade_Finance,Cash_Management",20
CORP0253_L1,CORP0253,RM_E,Revolving Credit,34010000.0,32631400.0,71.38,6.56,2024-12-06,2028-11-15,35,Technology,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2023-04-30,Expired,"Revolving_Credit,Term_Loan",60
CORP0273_L3,CORP0273,RM_E,Term Loan,20570000.0,15834200.0,0.0,5.71,2025-08-28,2032-07-22,80,Real Estate,Hauts-de-France,AAA,0,Performing,2025-07-23,Valid,"FX_Hedging,Revolving_Credit",60
CORP0177_L1,CORP0177,RM_A,Term Loan,30560000.0,29911800.0,0.0,3.55,2021-11-30,2026-11-04,10,Technology,Nouvelle-Aquitaine,BBB,33,Watch List,2023-01-06,Expired,Cash_Management,80
CORP0188_L1,CORP0188,RM_D,Revolving Credit,47650000.0,31145600.0,28.49,7.98,2023-07-28,2025-07-17,-6,Manufacturing,Auvergne-Rhône-Alpes,BBB,0,Performing,2023-05-28,Expired,Term_Loan,80
CORP0128_L3,CORP0128,RM_A,Term Loan,14860000.0,10251500.0,0.0,6.29,2024-03-18,2026-03-08,2,Manufacturing,Hauts-de-France,BBB,0,Performing,2024-07-01,Valid,"Cash_Management,Term_Loan,FX_Hedging,Trade_Finance",20
CORP0202_L1,CORP0202,RM_E,Revolving Credit,46490000.0,45350100.0,86.94,7.59,2022-10-22,2023-10-17,-27,Retail,Nouvelle-Aquitaine,BB,24,Watch List,2025-01-26,Valid,Revolving_Credit,80
CORP0030_L2,CORP0030,RM_A,Term Loan,30970000.0,18493100.0,0.0,7.84,2023-09-18,2024-09-12,-16,Technology,Auvergne-Rhône-Alpes,BBB,0,Performing,2025-08-17,Valid,"Term_Loan,FX_Hedging,Cash_Management",40
CORP0096_L2,CORP0096,RM_C,Revolving Credit,940000.0,619000.0,87.39,4.96,2024-08-03,2025-07-29,-5,Transportation,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2025-10-28,Valid,Revolving_Credit,80
CORP0468_L2,CORP0468,RM_D,Term Loan,8200000.0,6510600.0,0.0,4.3,2024-06-05,2028-05-15,29,Real Estate,Hauts-de-France,AA,0,Performing,2023-03-05,Expired,"Cash_Management,Term_Loan,Revolving_Credit,Trade_Finance",20
CORP0220_L1,CORP0220,RM_C,Revolving Credit,5880000.0,3899300.0,76.03,2.53,2023-03-27,2025-03-16,-10,Transportation,Nouvelle-Aquitaine,CCC,0,Performing,2025-03-27,Valid,"FX_Hedging,Term_Loan,Revolving_Credit",40
CORP0453_L3,CORP0453,RM_A,Term Loan,5980000.0,3414200.0,0.0,4.49,2024-12-12,2028-11-21,35,Real Estate,Provence-Alpes-Côte d'Azur,BB,0,Performing,2024-06-15,Valid,"Trade_Finance,Term_Loan",60
CORP0017_L1,CORP0017,RM_E,Term Loan,47440000.0,46292900.0,0.0,5.8,2024-03-16,2025-03-11,-10,Healthcare,Hauts-de-France,A,0,Performing,2023-11-15,Expired,"FX_Hedging,Term_Loan",60
CORP0410_L3,CORP0410,RM_B,Term Loan,16580000.0,14236200.0,0.0,6.95,2023-06-16,2028-05-20,29,Real Estate,Nouvelle-Aquitaine,BB,0,Performing,2025-08-15,Valid,"Term_Loan,FX_Hedging",60
CORP0423_L2,CORP0423,RM_D,Term Loan,5930000.0,2755800.0,0.0,5.5,2025-07-30,2027-07-20,19,Transportation,Occitanie,BB,0,Performing,2023-11-15,Expired,FX_Hedging,80
CORP0393_L3,CORP0393,RM_D,Term Loan,3080000.0,2765500.0,0.0,5.11,2023-04-16,2028-03-20,27,Energy,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2024-01-30,Expiring Soon,"Cash_Management,Revolving_Credit,Term_Loan",40
CORP0149_L2,CORP0149,RM_E,Revolving Credit,4590000.0,3017300.0,34.01,4.19,2022-03-27,2024-03-16,-22,Retail,Occitanie,CCC,0,Performing,2025-10-27,Valid,"Term_Loan,Revolving_Credit,Trade_Finance",40
CORP0059_L2,CORP0059,RM_D,Term Loan,33480000.0,22012900.0,0.0,3.12,2023-01-15,2029-12-09,48,Transportation,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2024-07-31,Valid,"FX_Hedging,Trade_Finance,Cash_Management",40
CORP0374_L3,CORP0374,RM_C,Term Loan,9840000.0,8983200.0,0.0,3.22,2022-03-03,2029-01-25,37,Technology,Provence-Alpes-Côte d'Azur,BB,0,Performing,2025-09-28,Valid,"Cash_Management,Revolving_Credit",60
CORP0206_L1,CORP0206,RM_E,Revolving Credit,49520000.0,47413400.0,26.82,2.81,2023-04-22,2024-04-16,-21,Energy,Occitanie,BBB,0,Performing,2025-04-22,Valid,"Cash_Management,Trade_Finance,Term_Loan",40
CORP0209_L3,CORP0209,RM_B,Revolving Credit,35160000.0,34740700.0,24.6,5.06,2024-06-14,2027-05-30,17,Transportation,Provence-Alpes-Côte d'Azur,BB,0,Performing,2023-02-12,Expired,"Term_Loan,Revolving_Credit",60
CORP0027_L2,CORP0027,RM_D,Term Loan,13830000.0,7860100.0,0.0,4.42,2023-09-24,2030-08-18,56,Real Estate,Île-de-France,BB,0,Performing,2025-06-02,Valid,FX_Hedging,80
CORP0025_L1,CORP0025,RM_D,Term Loan,530000.0,422000.0,0.0,4.18,2023-11-23,2025-11-12,-2,Technology,Île-de-France,BBB,0,Performing,2023-08-31,Expired,"Term_Loan,FX_Hedging,Trade_Finance,Revolving_Credit",20
CORP0311_L1,CORP0311,RM_B,Revolving Credit,9650000.0,9350800.0,27.27,2.58,2023-08-29,2026-08-13,7,Energy,Nouvelle-Aquitaine,BBB,0,Performing,2025-09-20,Valid,"Cash_Management,Trade_Finance,Term_Loan,FX_Hedging",20
CORP0283_L1,CORP0283,RM_D,Revolving Credit,18350000.0,16258500.0,37.87,4.16,2022-05-24,2027-04-28,16,Retail,Hauts-de-France,BB,0,Performing,2025-11-17,Valid,FX_Hedging,80
CORP0300_L2,CORP0300,RM_E,Term Loan,44420000.0,21245700.0,0.0,8.31,2022-04-28,2023-04-23,-33,Real Estate,Île-de-France,B,0,Performing,2024-08-09,Valid,"Trade_Finance,Revolving_Credit",60
CORP0453_L3,CORP0453,RM_A,Term Loan,10050000.0,6708000.0,0.0,6.21,2025-02-21,2026-02-16,1,Real Estate,Provence-Alpes-Côte d'Azur,BB,26,Watch List,2024-06-15,Valid,"Trade_Finance,Term_Loan",60
CORP0155_L3,CORP0155,RM_D,Revolving Credit,49490000.0,25794200.0,51.37,6.77,2024-11-01,2025-10-27,-2,Energy,Hauts-de-France,BBB,0,Performing,2024-03-28,Valid,Revolving_Credit,80
CORP0457_L3,CORP0457,RM_C,Revolving Credit,44800000.0,29975200.0,51.43,8.09,2025-01-14,2028-12-24,36,Energy,Île-de-France,BBB,0,Performing,2023-05-29,Expired,"Cash_Management,Trade_Finance,Term_Loan",40
CORP0258_L1,CORP0258,RM_B,Term Loan,30160000.0,24671600.0,0.0,5.9,2024-12-21,2027-12-06,23,Technology,Île-de-France,BBB,0,Performing,2025-09-18,Valid,"Cash_Management,Term_Loan,FX_Hedging,Trade_Finance",20
CORP0407_L3,CORP0407,RM_C,Term Loan,37170000.0,23732900.0,0.0,3.49,2022-09-17,2027-08-22,20,Technology,Provence-Alpes-Côte d'Azur,CCC,29,Watch List,2023-04-25,Expired,Cash_Management,80
CORP0385_L3,CORP0385,RM_C,Revolving Credit,28340000.0,17971800.0,20.27,5.93,2022-04-17,2025-04-01,-9,Technology,Île-de-France,BBB,0,Performing,2025-10-20,Valid,"Term_Loan,Trade_Finance,Cash_Management",40
CORP0304_L3,CORP0304,RM_E,Term Loan,44020000.0,38490600.0,0.0,5.65,2023-02-22,2028-01-27,25,Healthcare,Provence-Alpes-Côte d'Azur,AA,0,Performing,2024-03-03,Expiring Soon,"Trade_Finance,Cash_Management",60
CORP0156_L1,CORP0156,RM_A,Revolving Credit,35560000.0,26004700.0,37.87,2.73,2024-09-26,2026-09-16,8,Real Estate,Hauts-de-France,AAA,0,Performing,2024-04-11,Valid,"Revolving_Credit,Cash_Management",60
CORP0076_L2,CORP0076,RM_A,Term Loan,13890000.0,12145000.0,0.0,3.76,2022-02-04,2024-01-25,-24,Real Estate,Auvergne-Rhône-Alpes,A,1,Grace Period,2023-06-10,Expired,"Trade_Finance,FX_Hedging",60
CORP0060_L1,CORP0060,RM_A,Revolving Credit,31820000.0,31289600.0,86.3,4.08,2023-11-17,2024-11-11,-14,Technology,Occitanie,BB,8,Grace Period,2024-08-26,Valid,"Cash_Management,FX_Hedging,Trade_Finance",40
CORP0069_L2,CORP0069,RM_A,Revolving Credit,16570000.0,7197300.0,92.39,3.56,2025-08-21,2028-08-05,31,Transportation,Auvergne-Rhône-Alpes,BBB,0,Performing,2024-08-18,Valid,"Trade_Finance,Term_Loan",60
CORP0498_L1,CORP0498,RM_D,Term Loan,36270000.0,29482800.0,0.0,6.31,2022-01-11,2024-12-26,-12,Real Estate,Provence-Alpes-Côte d'Azur,BBB,2,Grace Period,2025-07-25,Valid,"Term_Loan,Trade_Finance",60
CORP0283_L1,CORP0283,RM_D,Revolving Credit,11420000.0,6409800.0,76.47,3.43,2022-06-08,2029-05-02,40,Retail,Hauts-de-France,BB,0,Performing,2025-11-17,Valid,FX_Hedging,80
CORP0119_L3,CORP0119,RM_C,Revolving Credit,18750000.0,17649400.0,33.88,7.67,2025-03-04,2029-02-11,38,Retail,Occitanie,BB,0,Performing,2023-05-12,Expired,"FX_Hedging,Revolving_Credit,Term_Loan",40
CORP0097_L3,CORP0097,RM_E,Revolving Credit,47200000.0,23989100.0,86.39,7.4,2024-02-12,2025-02-06,-11,Financial Services,Hauts-de-France,CCC,0,Performing,2024-06-16,Valid,Revolving_Credit,80
CORP0352_L3,CORP0352,RM_E,Term Loan,3940000.0,1746300.0,0.0,8.32,2024-04-27,2028-04-06,27,Transportation,Occitanie,A,39,Watch List,2023-02-27,Expired,"Trade_Finance,FX_Hedging,Term_Loan,Cash_Management",20
CORP0052_L3,CORP0052,RM_D,Term Loan,36470000.0,32268500.0,0.0,2.62,2022-04-25,2023-04-20,-33,Manufacturing,Occitanie,BB,0,Performing,2024-12-28,Valid,"Trade_Finance,Term_Loan,Revolving_Credit",40
CORP0424_L1,CORP0424,RM_C,Term Loan,7040000.0,6069000.0,0.0,6.1,2024-03-12,2026-03-02,2,Healthcare,Île-de-France,BB,19,Watch List,2023-09-15,Expired,"FX_Hedging,Term_Loan",60
CORP0406_L1,CORP0406,RM_C,Term Loan,27350000.0,24367600.0,0.0,7.06,2025-03-21,2027-03-11,14,Manufacturing,Île-de-France,BB,0,Performing,2023-04-11,Expired,"Term_Loan,FX_Hedging",60
CORP0457_L2,CORP0457,RM_C,Term Loan,15720000.0,10805100.0,0.0,4.1,2024-04-30,2025-04-25,-8,Energy,Île-de-France,BBB,0,Performing,2023-05-29,Expired,"Cash_Management,Trade_Finance,Term_Loan",40
CORP0279_L1,CORP0279,RM_B,Term Loan,41330000.0,19081600.0,0.0,7.52,2024-01-13,2025-01-07,-12,Technology,Hauts-de-France,BBB,0,Performing,2024-01-28,Expiring Soon,"Trade_Finance,FX_Hedging,Revolving_Credit",40
CORP0073_L1,CORP0073,RM_A,Term Loan,1690000.0,1109100.0,0.0,3.86,2024-11-14,2027-10-30,22,Transportation,Hauts-de-France,BB,0,Performing,2025-09-26,Valid,"FX_Hedging,Trade_Finance,Cash_Management",40
CORP0451_L3,CORP0451,RM_A,Revolving Credit,34490000.0,28589100.0,28.26,3.11,2025-01-24,2029-01-03,36,Financial Services,Provence-Alpes-Côte d'Azur,BB,0,Performing,2025-11-09,Valid,Term_Loan,80
CORP0490_L2,CORP0490,RM_D,Revolving Credit,4280000.0,2569000.0,65.34,3.57,2023-09-04,2024-08-29,-16,Healthcare,Nouvelle-Aquitaine,BB,8,Grace Period,2023-12-17,Expired,Cash_Management,80
CORP0272_L2,CORP0272,RM_D,Term Loan,34130000.0,16728200.0,0.0,7.41,2021-12-15,2028-11-08,35,Real Estate,Île-de-France,BB,0,Performing,2025-06-13,Valid,"Term_Loan,Cash_Management",60
CORP0179_L1,CORP0179,RM_D,Revolving Credit,45850000.0,36544200.0,79.16,7.67,2024-03-17,2031-02-09,62,Energy,Île-de-France,BBB,0,Performing,2024-08-20,Valid,"FX_Hedging,Cash_Management,Trade_Finance,Revolving_Credit",20
CORP0077_L3,CORP0077,RM_C,Term Loan,16350000.0,10371800.0,0.0,5.06,2023-01-06,2024-01-01,-24,Real Estate,Occitanie,A,0,Performing,2024-10-11,Valid,"Cash_Management,FX_Hedging,Revolving_Credit",40
CORP0373_L2,CORP0373,RM_D,Term Loan,4980000.0,4964400.0,0.0,5.47,2024-09-04,2028-08-14,32,Real Estate,Auvergne-Rhône-Alpes,A,0,Performing,2024-06-25,Valid,Term_Loan,80
CORP0247_L3,CORP0247,RM_B,Revolving Credit,30290000.0,23685600.0,48.74,5.8,2024-12-02,2031-10-27,71,Healthcare,Nouvelle-Aquitaine,BB,1,Grace Period,2024-07-11,Valid,"Term_Loan,Cash_Management",60
CORP0276_L3,CORP0276,RM_C,Revolving Credit,26860000.0,23981800.0,51.64,5.97,2023-07-17,2024-07-11,-18,Real Estate,Provence-Alpes-Côte d'Azur,A,0,Performing,2023-12-14,Expired,"Trade_Finance,Term_Loan,Cash_Management,Revolving_Credit",20
CORP0356_L3,CORP0356,RM_A,Term Loan,35300000.0,19101400.0,0.0,2.6,2025-09-06,2027-08-27,20,Energy,Provence-Alpes-Côte d'Azur,A,7,Grace Period,2024-01-09,Expiring Soon,"Revolving_Credit,Cash_Management,Term_Loan",40
CORP0286_L2,CORP0286,RM_D,Term Loan,46080000.0,20079200.0,0.0,7.7,2023-09-27,2026-09-11,8,Manufacturing,Occitanie,BBB,0,Performing,2024-09-13,Valid,"Term_Loan,FX_Hedging,Trade_Finance",40
CORP0420_L1,CORP0420,RM_C,Revolving Credit,23290000.0,20987800.0,82.09,2.84,2022-08-09,2026-07-19,7,Manufacturing,Occitanie,B,0,Performing,2025-11-08,Valid,"Cash_Management,FX_Hedging,Revolving_Credit",40
CORP0071_L1,CORP0071,RM_C,Term Loan,19180000.0,7975200.0,0.0,3.14,2023-04-26,2026-04-10,3,Healthcare,Auvergne-Rhône-Alpes,AA,0,Performing,2025-10-28,Valid,"FX_Hedging,Trade_Finance,Revolving_Credit",40
CORP0298_L1,CORP0298,RM_D,Revolving Credit,41950000.0,38689900.0,25.92,2.96,2025-07-12,2027-07-02,18,Manufacturing,Occitanie,BBB,0,Performing,2023-02-04,Expired,"Term_Loan,FX_Hedging,Trade_Finance,Revolving_Credit",20
CORP0292_L2,CORP0292,RM_E,Term Loan,38390000.0,26176600.0,0.0,8.19,2024-11-29,2031-10-24,71,Retail,Occitanie,A,0,Performing,2025-03-08,Valid,FX_Hedging,80
CORP0241_L2,CORP0241,RM_B,Revolving Credit,22480000.0,17689700.0,24.5,6.35,2025-08-15,2028-07-30,31,Energy,Auvergne-Rhône-Alpes,AA,0,Performing,2022-12-28,Expired,"Revolving_Credit,Term_Loan",60
CORP0310_L1,CORP0310,RM_E,Term Loan,1040000.0,935600.0,0.0,7.48,2021-11-19,2025-10-29,-2,Energy,Hauts-de-France,BBB,0,Performing,2025-06-28,Valid,Revolving_Credit,80
CORP0471_L3,CORP0471,RM_E,Revolving Credit,35610000.0,23296100.0,59.11,8.37,2024-10-25,2027-10-10,21,Healthcare,Nouvelle-Aquitaine,BB,7,Grace Period,2023-04-26,Expired,"Trade_Finance,Term_Loan,FX_Hedging",40
CORP0065_L3,CORP0065,RM_A,Term Loan,20320000.0,8810700.0,0.0,8.36,2023-07-01,2025-06-20,-7,Financial Services,Hauts-de-France,B,0,Performing,2025-10-25,Valid,Trade_Finance,80
CORP0310_L1,CORP0310,RM_E,Revolving Credit,24130000.0,19101800.0,80.25,6.38,2023-06-05,2027-05-15,17,Energy,Hauts-de-France,BBB,0,Performing,2025-06-28,Valid,Revolving_Credit,80
CORP0100_L2,CORP0100,RM_A,Term Loan,5670000.0,3501900.0,0.0,3.48,2023-10-25,2024-10-19,-15,Healthcare,Hauts-de-France,BBB,0,Performing,2024-03-15,Expiring Soon,"Cash_Management,Term_Loan,Revolving_Credit",40
CORP0055_L1,CORP0055,RM_B,Term Loan,30060000.0,25668600.0,0.0,6.33,2023-12-18,2025-12-07,-1,Real Estate,Auvergne-Rhône-Alpes,AAA,0,Performing,2024-08-05,Valid,"FX_Hedging,Term_Loan,Revolving_Credit,Cash_Management",20
CORP0017_L1,CORP0017,RM_E,Revolving Credit,4710000.0,3495200.0,56.29,2.79,2025-06-12,2030-05-17,53,Healthcare,Hauts-de-France,A,26,Watch List,2023-11-15,Expired,"FX_Hedging,Term_Loan",60
CORP0048_L2,CORP0048,RM_A,Term Loan,49040000.0,41733400.0,0.0,7.01,2023-06-19,2028-05-23,29,Technology,Nouvelle-Aquitaine,AA,0,Performing,2023-07-14,Expired,"Cash_Management,Trade_Finance,FX_Hedging",40
CORP0372_L2,CORP0372,RM_A,Term Loan,35280000.0,16173300.0,0.0,5.51,2023-05-31,2030-04-24,52,Manufacturing,Hauts-de-France,A,0,Performing,2025-01-17,Valid,"Trade_Finance,Cash_Management,Revolving_Credit,Term_Loan",20
CORP0397_L1,CORP0397,RM_B,Term Loan,29570000.0,18607400.0,0.0,3.41,2022-05-30,2023-05-25,-32,Technology,Nouvelle-Aquitaine,BBB,0,Performing,2025-06-21,Valid,"Trade_Finance,Term_Loan,Revolving_Credit",40
CORP0238_L1,CORP0238,RM_C,Term Loan,47660000.0,25686000.0,0.0,7.11,2024-06-27,2031-05-22,65,Transportation,Provence-Alpes-Côte d'Azur,A,0,Performing,2023-11-03,Expired,"Cash_Management,Revolving_Credit,Trade_Finance,Term_Loan",20
CORP0083_L3,CORP0083,RM_E,Revolving Credit,22650000.0,10843000.0,90.51,2.74,2024-01-25,2027-01-09,12,Technology,Hauts-de-France,BBB,0,Performing,2025-05-28,Valid,"Cash_Management,Revolving_Credit",60
CORP0365_L3,CORP0365,RM_E,Revolving Credit,12340000.0,12317900.0,62.52,8.47,2022-04-18,2023-04-13,-33,Real Estate,Nouvelle-Aquitaine,BB,20,Watch List,2024-08-10,Valid,"Cash_Management,Trade_Finance,Term_Loan,FX_Hedging",20
CORP0050_L1,CORP0050,RM_B,Term Loan,38430000.0,22509400.0,0.0,4.38,2025-03-17,2029-02-24,38,Real Estate,Hauts-de-France,BBB,0,Performing,2025-07-29,Valid,"FX_Hedging,Cash_Management,Trade_Finance",40
CORP0479_L2,CORP0479,RM_B,Term Loan,3870000.0,2886700.0,0.0,6.76,2023-09-19,2024-09-13,-16,Energy,Hauts-de-France,A,0,Performing,2024-05-03,Valid,"Revolving_Credit,FX_Hedging,Cash_Management",40
CORP0236_L2,CORP0236,RM_C,Revolving Credit,48930000.0,41976500.0,90.49,8.33,2023-03-21,2030-02-12,50,Real Estate,Provence-Alpes-Côte d'Azur,BBB,43,Watch List,2024-11-21,Valid,"Cash_Management,FX_Hedging",60
CORP0250_L1,CORP0250,RM_C,Revolving Credit,43020000.0,27557000.0,47.5,7.57,2022-03-22,2029-02-13,38,Real Estate,Occitanie,CCC,0,Performing,2024-04-10,Valid,Cash_Management,80
CORP0488_L2,CORP0488,RM_C,Revolving Credit,4630000.0,2999900.0,94.34,2.76,2023-03-05,2026-02-17,1,Real Estate,Occitanie,BBB,12,Grace Period,2025-03-28,Valid,"FX_Hedging,Cash_Management",60
CORP0330_L1,CORP0330,RM_B,Term Loan,35140000.0,25879900.0,0.0,3.45,2024-10-30,2025-10-25,-2,Transportation,Île-de-France,A,0,Performing,2024-01-01,Expiring Soon,"Revolving_Credit,FX_Hedging,Term_Loan,Cash_Management",20
CORP0205_L1,CORP0205,RM_C,Term Loan,19720000.0,13357700.0,0.0,6.35,2025-03-04,2028-02-17,26,Retail,Hauts-de-France,BBB,0,Performing,2024-05-28,Valid,"Term_Loan,FX_Hedging",60
CORP0461_L2,CORP0461,RM_C,Term Loan,4750000.0,3985600.0,0.0,4.47,2023-06-22,2027-06-01,17,Real Estate,Occitanie,BB,0,Performing,2023-04-15,Expired,"Revolving_Credit,Term_Loan,Trade_Finance,Cash_Management",20
CORP0163_L2,CORP0163,RM_C,Revolving Credit,11030000.0,9317800.0,60.88,8.19,2025-01-20,2028-01-05,24,Transportation,Provence-Alpes-Côte d'Azur,A,0,Performing,2025-01-09,Valid,FX_Hedging,80
CORP0075_L3,CORP0075,RM_B,Term Loan,16350000.0,6847300.0,0.0,7.35,2022-04-29,2026-04-08,3,Energy,Occitanie,BB,0,Performing,2024-06-14,Valid,"Trade_Finance,FX_Hedging,Cash_Management,Revolving_Credit",20
CORP0405_L2,CORP0405,RM_E,Revolving Credit,11060000.0,5827500.0,38.91,3.56,2025-07-27,2032-06-20,79,Manufacturing,Hauts-de-France,BB,0,Performing,2025-02-08,Valid,Cash_Management,80
CORP0073_L1,CORP0073,RM_A,Revolving Credit,20550000.0,11898500.0,70.22,4.06,2023-03-02,2027-02-09,13,Transportation,Hauts-de-France,BB,0,Performing,2025-09-26,Valid,"FX_Hedging,Trade_Finance,Cash_Management",40
CORP0426_L1,CORP0426,RM_C,Term Loan,44800000.0,29439000.0,0.0,8.15,2024-01-12,2026-01-01,0,Energy,Nouvelle-Aquitaine,BB,0,Performing,2023-02-19,Expired,"Term_Loan,FX_Hedging,Trade_Finance,Revolving_Credit",20
CORP0247_L2,CORP0247,RM_B,Term Loan,48300000.0,31978000.0,0.0,5.87,2022-07-01,2026-06-10,5,Healthcare,Nouvelle-Aquitaine,BB,0,Performing,2024-07-11,Valid,"Term_Loan,Cash_Management",60
CORP0458_L3,CORP0458,RM_A,Term Loan,4350000.0,3483400.0,0.0,8.42,2022-03-29,2024-03-18,-22,Manufacturing,Auvergne-Rhône-Alpes,B,0,Performing,2023-12-13,Expired,"Trade_Finance,Term_Loan,FX_Hedging",40
CORP0481_L3,CORP0481,RM_A,Revolving Credit,1200000.0,1125500.0,28.52,8.32,2024-11-13,2028-10-23,34,Transportation,Occitanie,BBB,2,Grace Period,2025-10-29,Valid,"Revolving_Credit,Term_Loan,Cash_Management,Trade_Finance",20
CORP0209_L2,CORP0209,RM_B,Term Loan,49420000.0,47739400.0,0.0,8.32,2024-12-28,2031-11-22,72,Transportation,Provence-Alpes-Côte d'Azur,BB,0,Performing,2023-02-12,Expired,"Term_Loan,Revolving_Credit",60
CORP0050_L1,CORP0050,RM_B,Term Loan,37410000.0,19176100.0,0.0,3.8,2022-08-20,2024-08-09,-17,Real Estate,Hauts-de-France,BBB,0,Performing,2025-07-29,Valid,"FX_Hedging,Cash_Management,Trade_Finance",40
CORP0108_L1,CORP0108,RM_E,Term Loan,18830000.0,11642100.0,0.0,7.71,2024-01-02,2026-12-17,12,Technology,Hauts-de-France,CCC,0,Performing,2023-03-23,Expired,"Trade_Finance,FX_Hedging",60
CORP0359_L2,CORP0359,RM_C,Revolving Credit,21000000.0,12831800.0,77.38,3.18,2022-08-28,2026-08-07,7,Transportation,Auvergne-Rhône-Alpes,A,0,Performing,2025-05-23,Valid,Revolving_Credit,80
CORP0091_L2,CORP0091,RM_A,Revolving Credit,18970000.0,13879400.0,41.38,6.46,2024-10-13,2029-09-17,45,Technology,Hauts-de-France,A,0,Performing,2023-09-05,Expired,"FX_Hedging,Trade_Finance,Revolving_Credit,Term_Loan",20
CORP0349_L2,CORP0349,RM_D,Revolving Credit,35250000.0,33936600.0,27.79,6.4,2025-02-20,2026-02-15,1,Real Estate,Auvergne-Rhône-Alpes,BBB,0,Performing,2025-07-27,Valid,Cash_Management,80
CORP0316_L2,CORP0316,RM_A,Term Loan,25070000.0,21335500.0,0.0,5.52,2022-08-23,2023-08-18,-29,Manufacturing,Nouvelle-Aquitaine,BB,0,Performing,2025-01-17,Valid,"FX_Hedging,Revolving_Credit",60
